onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	1	0.51791
18	3	gamma5	0	0	0.72578
24	3	alpha4	0	1	0.5021
28	3	beta5	0	1	0.64572
36	3	beta5	1	1	0.69428
44	3	alpha2	0	1	0.50223
50	3	beta2	0	1	0.49428
58	3	alpha5	0	1	0.4463
64	3	alpha1	0	1	0.61469
70	3	gamma4	0	1	0.51087
76	3	beta4	0	1	0.47827
80	3	gamma2	0	1	0.55072
86	3	beta1	0	1	0.43852
94	3	alpha3	0	1	0.7111
100	3	beta3	0	1	0.53484
108	3	gamma3	0	1	0.43915
112	3	gamma1	0	1	0.68696
120	3	alpha2	0	1	0.52703
126	3	beta5	0	1	0.58328
134	3	beta1	0	1	0.47121
140	3	gamma2	0	1	0.45563
144	3	gamma5	0	1	0.51171
150	3	gamma3	0	1	0.63147
156	3	gamma3	1	1	0.79171
160	3	beta2	0	1	0.52748
164	3	alpha5	0	1	0.43148
168	3	gamma4	0	0	0.77585
172	3	alpha3	0	1	1.2875
176	3	beta3	0	1	0.51975
180	3	alpha1	0	1	0.46408
184	3	alpha4	0	1	0.82371
188	3	beta4	0	1	0.43175
196	3	gamma4	0	1	0.69616
200	3	beta2	0	1	0.55211
204	3	gamma1	0	1	0.38413
210	3	alpha5	0	1	0.41646
218	3	beta1	0	1	0.44044
224	3	alpha2	0	1	0.46422
228	3	beta3	0	1	0.52088
236	3	alpha3	0	1	0.44042
240	3	beta5	0	1	0.50468
244	3	gamma2	0	1	0.44852
250	3	beta4	0	1	0.52052
256	3	gamma5	0	1	0.44882
260	3	gamma3	0	1	0.56087
264	3	alpha1	0	1	0.84891
270	3	alpha4	0	0	0.62472
276	3	gamma5	0	1	0.4872
280	3	beta1	0	1	0.39339
284	3	alpha3	0	1	0.46528
290	3	alpha4	0	1	0.51354
296	3	gamma3	0	1	0.42481
302	3	gamma3	1	0	0.70374
306	3	alpha5	0	1	0.56953
310	3	beta4	0	1	0.54588
316	3	gamma4	0	1	0.39249
324	3	gamma4	1	1	0.55219
328	3	alpha1	0	1	0.51209
332	3	beta5	0	1	0.69777
340	3	beta3	0	1	0.61642
346	3	alpha2	0	1	0.64755
354	3	gamma2	0	1	0.51997
360	3	beta2	0	1	0.48015
366	3	gamma1	0	1	0.42439
