onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	1	1.1096
14	3	alpha3	0	1	0.63762
20	3	alpha1	0	0	0.90172
24	3	alpha4	0	1	0.60569
32	3	alpha2	0	1	0.58997
40	3	beta5	0	1	0.46194
46	3	beta3	0	1	0.53386
50	3	gamma3	0	1	0.55
56	3	gamma1	0	1	0.49427
62	3	gamma4	0	0	0.71032
68	3	beta1	0	1	0.47025
76	3	beta4	0	1	0.60631
84	3	gamma2	0	1	0.87044
92	3	gamma5	0	1	0.62263
98	3	alpha5	0	1	0.56666
102	3	beta4	0	1	0.77442
108	3	beta3	0	1	0.60665
114	3	beta1	0	1	0.44711
120	3	beta1	1	1	1.0232
124	3	alpha4	0	1	0.87119
128	3	gamma5	0	1	0.66282
132	3	alpha3	0	1	0.61525
136	3	alpha1	0	1	0.71101
142	3	gamma1	0	1	0.52737
148	3	gamma2	0	1	0.52731
154	3	beta2	0	1	0.58331
162	3	beta2	1	0	0.70364
166	3	gamma3	0	1	0.61564
172	3	gamma4	0	1	0.95157
180	3	alpha5	0	1	0.48736
186	3	alpha2	0	1	0.60789
190	3	alpha2	1	1	0.83979
194	3	beta5	0	1	0.65595
200	3	gamma3	0	1	0.57934
204	3	beta3	0	1	0.56816
208	3	beta1	0	1	0.70434
214	3	alpha5	0	1	0.64833
222	3	beta5	0	1	0.62411
230	3	beta4	0	1	0.65637
238	3	alpha1	0	1	0.78368
242	3	alpha4	0	1	0.65625
246	3	gamma2	0	1	0.55277
250	3	gamma1	0	1	0.68842
254	3	gamma1	1	0	0.72047
258	3	beta2	0	1	0.97684
266	3	alpha2	0	1	0.56869
272	3	gamma4	0	1	0.62504
280	3	gamma5	0	1	0.50461
284	3	alpha3	0	1	0.7132
288	3	beta3	0	1	0.61722
296	3	alpha3	0	1	0.56933
300	3	gamma3	0	1	0.74528
306	3	beta4	0	1	0.56922
312	3	beta2	0	1	0.96948
318	3	alpha5	0	1	0.66529
326	3	gamma1	0	1	0.75223
330	3	beta1	0	1	0.68936
334	3	gamma2	0	1	0.74561
340	3	alpha1	0	1	0.80174
346	3	gamma5	0	1	0.68139
350	3	alpha2	0	1	0.87349
356	3	alpha4	0	1	0.6341
360	3	gamma4	0	1	0.96972
366	3	beta5	0	1	0.67398
