onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	1	0.74971
18	3	alpha4	0	1	0.61712
22	3	gamma1	0	1	0.63764
28	3	beta1	0	1	0.84564
36	3	beta2	0	1	0.9582
42	3	beta3	0	1	0.83037
48	3	gamma2	0	1	1.0143
52	3	gamma4	0	1	0.89446
56	3	gamma5	0	1	0.90248
60	3	gamma3	0	1	0.73434
64	3	gamma3	1	1	0.81412
68	3	beta4	0	1	0.77454
72	3	alpha3	0	1	0.65475
78	3	beta5	0	1	0.67061
82	3	alpha5	0	1	0.55069
88	3	alpha2	0	1	0.66242
92	3	alpha3	0	1	0.60691
100	3	gamma2	0	1	0.62305
104	3	beta4	0	1	0.67903
108	3	alpha1	0	1	0.61517
116	3	alpha2	0	1	0.655
122	3	gamma5	0	1	0.57537
126	3	beta2	0	1	0.60722
132	3	alpha4	0	1	0.65535
138	3	alpha4	1	0	0.67132
146	3	beta3	0	1	0.6315
152	3	alpha5	0	1	0.62349
160	3	beta5	0	1	0.71946
164	3	gamma1	0	1	0.72753
170	3	gamma3	0	1	0.59933
174	3	gamma3	1	0	0.6476
182	3	gamma4	0	1	0.60003
188	3	beta1	0	1	0.6315
194	3	gamma4	0	1	0.46341
198	3	beta1	0	1	0.5356
202	3	alpha2	0	1	0.61571
208	3	beta4	0	1	0.46415
214	3	beta4	1	0	0.93197
220	3	gamma5	0	1	0.8002
228	3	beta5	0	1	0.79243
232	3	alpha1	0	1	0.8566
240	3	alpha3	0	1	0.77635
246	3	gamma3	0	1	0.68683
250	3	alpha5	0	1	0.71164
258	3	beta3	0	1	0.63207
264	3	alpha4	0	1	0.62415
270	3	gamma1	0	1	0.59884
276	3	gamma2	0	1	0.68638
284	3	beta2	0	1	0.62445
288	3	beta5	0	1	0.67223
296	3	beta4	0	1	0.76853
302	3	alpha4	0	1	0.63963
308	3	gamma1	0	1	0.63792
312	3	alpha3	0	1	0.60892
320	3	beta2	0	1	0.54929
326	3	beta3	0	1	0.60075
334	3	beta1	0	1	0.66478
338	3	gamma4	0	1	0.89671
342	3	gamma2	0	1	0.66519
346	3	alpha2	0	1	0.60888
352	3	alpha5	0	1	0.62921
358	3	gamma3	0	1	0.56118
364	3	alpha1	0	1	0.55828
368	3	gamma5	0	1	0.74574
