onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	1.2223
18	3	beta5	0	1	0.59823
24	3	gamma2	0	1	0.6069
30	3	gamma2	1	0	0.77459
34	3	gamma4	0	1	0.76706
38	3	alpha1	0	1	0.7029
46	3	alpha1	1	0	0.55076
54	3	alpha2	0	1	0.77531
60	3	beta1	0	1	0.5669
66	3	gamma5	0	1	0.62299
72	3	beta3	0	1	0.61507
78	3	alpha3	0	1	0.71141
82	3	gamma1	0	1	0.91945
86	3	gamma1	1	1	0.81557
90	3	alpha5	0	1	0.91154
96	3	gamma3	0	1	0.79959
102	3	beta2	0	1	0.67929
106	3	beta4	0	1	0.79161
110	3	beta3	0	1	0.74361
118	3	alpha1	0	1	0.56758
124	3	beta5	0	1	0.60806
132	3	gamma5	0	1	0.61614
136	3	beta2	0	1	0.68826
142	3	gamma1	0	1	0.63976
148	3	alpha2	0	1	0.59192
152	3	gamma3	0	1	0.81635
158	3	gamma4	0	1	0.71992
164	3	alpha3	0	1	0.77653
168	3	beta1	0	1	0.81657
172	3	alpha4	0	1	0.8726
178	3	alpha5	0	1	1.0727
182	3	beta4	0	1	0.8643
186	3	beta4	1	1	0.72064
192	3	gamma2	0	1	0.56104
198	3	alpha4	0	1	0.55224
202	3	alpha5	0	0	0.80008
208	3	gamma1	0	1	0.57593
216	3	beta4	0	1	0.68047
220	3	gamma2	0	1	0.88805
228	3	gamma5	0	1	0.66443
234	3	beta3	0	1	0.80028
238	3	beta2	0	1	0.60084
246	3	beta1	0	1	0.67275
252	3	alpha3	0	1	0.56048
260	3	alpha2	0	1	0.44084
266	3	gamma4	0	1	0.71275
270	3	beta5	0	1	0.64113
278	3	gamma3	0	1	0.59308
282	3	alpha1	0	1	0.67303
288	3	alpha3	0	1	0.53734
292	3	gamma4	0	1	0.69754
296	3	beta4	0	1	0.72154
300	3	gamma2	0	1	0.77767
304	3	alpha1	0	1	0.97722
312	3	alpha5	0	1	0.93741
318	3	gamma3	0	1	0.59357
324	3	beta2	0	1	0.66575
328	3	alpha2	0	1	0.60944
334	3	beta5	0	1	0.55386
342	3	beta3	0	1	0.70619
350	3	beta1	0	1	0.55418
354	3	gamma5	0	1	0.79408
360	3	gamma1	0	1	0.60203
364	3	alpha4	0	1	0.63405
