onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	n/a	n/a
16	3	alpha3	0	1	0.6435
20	3	beta5	0	1	0.7801
28	3	alpha1	0	1	0.65958
34	3	gamma1	0	1	0.6523
42	3	alpha4	0	1	0.70797
46	3	beta2	0	1	1.1324
54	3	beta3	0	1	0.79614
58	3	gamma2	0	1	1.3483
66	3	gamma2	1	0	0.88443
72	3	alpha2	0	1	0.93246
76	3	beta4	0	1	0.78829
82	3	gamma3	0	1	0.60429
90	3	alpha5	0	1	0.621
94	3	beta1	0	1	0.97259
100	3	gamma5	0	1	0.85294
104	3	beta1	0	1	0.82872
110	3	beta2	0	1	1.3811
116	3	gamma5	0	1	1.0451
122	3	beta3	0	1	0.9973
126	3	alpha2	0	1	0.74128
134	3	gamma3	0	1	0.78135
140	3	alpha4	0	1	0.941
146	3	gamma4	0	1	0.73326
152	3	alpha5	0	1	0.74181
156	3	alpha1	0	0	1.2137
164	3	alpha3	0	1	0.64585
172	3	beta4	0	1	1.07
180	3	gamma2	0	1	0.70181
186	3	beta5	0	1	1.2298
194	3	gamma1	0	1	1.1263
200	3	alpha2	0	1	0.63029
204	3	gamma5	0	1	1.3183
210	3	beta3	0	1	1.2545
214	3	alpha5	0	1	0.86997
220	3	alpha5	1	0	0.75844
226	3	gamma1	0	1	0.67951
230	3	alpha1	0	1	0.80667
236	3	beta5	0	1	0.87867
244	3	beta2	0	1	0.97491
248	3	gamma4	0	1	0.6549
252	3	gamma3	0	1	2.0151
258	3	beta1	0	1	1.1751
262	3	gamma2	0	1	1.1592
268	3	beta4	0	1	0.82304
272	3	alpha3	0	1	0.71882
276	3	alpha4	0	0	1.111
282	3	beta2	0	1	0.95944
286	3	alpha4	0	1	1.0155
290	3	beta4	0	1	2.3352
294	3	gamma5	0	1	0.60752
302	3	alpha3	0	1	0.59131
306	3	alpha5	0	1	1.7433
312	3	gamma2	0	1	1.1116
316	3	alpha1	0	1	2.0879
322	3	gamma4	0	1	0.71976
326	3	gamma4	1	0	0.79946
332	3	gamma3	0	1	0.83951
336	3	beta3	0	1	1.6878
344	3	beta3	1	1	0.83091
350	3	beta5	0	0	0.84746
354	3	alpha2	0	1	0.80779
360	3	beta1	0	1	0.83227
368	3	gamma1	0	1	0.86346
