onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	n/a	n/a
16	3	gamma5	0	1	0.88865
24	3	alpha4	0	1	0.68126
32	3	alpha1	0	1	1.0247
38	3	beta2	0	1	0.78466
42	3	gamma2	0	1	1.6014
48	3	gamma2	1	0	0.8241
56	3	beta3	0	1	0.4965
62	3	alpha5	0	1	0.52035
68	3	beta5	0	1	0.7378
76	3	alpha2	0	1	0.86422
82	3	gamma1	0	1	0.72848
90	3	gamma3	0	1	0.70424
98	3	beta1	0	1	0.84007
106	3	gamma4	0	1	0.54408
112	3	beta4	0	1	0.8401
116	3	gamma5	0	1	0.71181
120	3	gamma4	0	1	1.163
124	3	gamma2	0	1	0.85894
128	3	beta3	0	1	1.1306
132	3	beta4	0	1	1.0347
136	3	gamma1	0	1	0.73892
140	3	alpha2	0	1	0.82685
144	3	beta2	0	1	0.87466
150	3	alpha5	0	1	0.78451
158	3	gamma3	0	1	0.59241
164	3	beta5	0	1	0.51151
170	3	beta1	0	1	0.62437
176	3	alpha1	0	1	0.57172
180	3	alpha4	0	1	1.0916
184	3	alpha3	0	1	1.0352
192	3	gamma2	0	1	0.77641
198	3	beta5	0	1	1.5318
206	3	alpha2	0	1	0.54745
214	3	gamma3	0	1	0.78789
220	3	beta3	0	1	0.66789
226	3	alpha1	0	1	0.56418
230	3	gamma4	0	1	1.0524
236	3	alpha3	0	1	0.46847
244	3	beta2	0	1	0.49999
250	3	alpha4	0	1	0.50048
254	3	gamma5	0	1	0.71625
260	3	beta4	0	1	0.82071
264	3	gamma1	0	1	1.5326
268	3	gamma1	1	1	1.5728
274	3	beta1	0	1	0.55641
278	3	alpha5	0	1	1.3251
282	3	alpha3	0	1	1.5648
286	3	gamma1	0	1	1.2451
290	3	alpha4	0	1	1.165
294	3	gamma2	0	1	1.4449
300	3	gamma3	0	0	1.2533
306	3	gamma4	0	1	0.59743
310	3	gamma4	1	1	1.1094
316	3	alpha2	0	1	0.52519
320	3	beta4	0	1	0.69332
324	3	beta2	0	1	1.6051
332	3	gamma5	0	1	0.58963
338	3	beta1	0	1	1.3259
344	3	beta1	1	0	1.0855
350	3	beta5	0	0	0.90166
354	3	alpha5	0	1	1.3017
362	3	alpha1	0	1	0.69385
368	3	beta3	0	1	1.7097
