onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha5	0	n/a	n/a
16	3	beta2	0	1	1.0862
22	3	beta1	0	1	0.63009
26	3	beta4	0	0	0.95061
30	3	alpha4	0	1	0.59842
34	3	gamma5	0	1	0.50233
38	3	alpha2	0	1	0.88674
46	3	gamma4	0	1	1.0308
52	3	gamma4	1	1	0.99036
58	3	alpha1	0	n/a	n/a
64	3	gamma3	0	1	0.71871
72	3	gamma2	0	1	1.127
76	3	alpha3	0	1	0.84665
82	3	gamma1	0	1	0.79923
90	3	beta5	0	1	0.75131
96	3	beta3	0	1	1.367
104	3	gamma2	0	n/a	n/a
108	3	gamma3	0	0	1.3756
112	3	alpha4	0	1	0.65478
118	3	beta4	0	1	1.1033
124	3	alpha3	0	1	0.47181
130	3	alpha1	0	1	0.52795
134	3	gamma4	0	1	0.51886
142	3	beta5	0	1	0.57551
146	3	alpha2	0	1	0.6474
150	3	gamma1	0	1	0.65544
154	3	gamma1	1	0	0.55134
158	3	alpha5	0	1	0.9996
164	3	beta2	0	1	0.52813
172	3	beta3	0	1	0.50406
176	3	gamma5	0	1	0.67191
182	3	beta1	0	1	0.6244
186	3	alpha1	0	1	0.70383
194	3	alpha2	0	1	0.50421
202	3	beta5	0	1	1.0727
206	3	gamma4	0	1	0.56083
212	3	beta3	0	1	0.56865
220	3	beta1	0	0	1.2171
224	3	alpha3	0	1	1.2252
230	3	alpha3	1	0	0.55564
234	3	gamma2	0	1	0.76894
240	3	alpha4	0	1	0.94492
246	3	gamma1	0	1	0.5292
252	3	alpha5	0	1	0.49641
256	3	gamma5	0	1	0.64849
264	3	beta2	0	1	0.53707
270	3	gamma3	0	1	0.85226
274	3	gamma3	1	1	0.92069
282	3	beta4	0	1	0.68863
288	3	alpha3	0	1	0.67283
294	3	alpha1	0	0	1.1931
302	3	gamma3	0	1	0.64148
308	3	gamma4	0	1	1.2974
312	3	gamma1	0	1	1.7537
316	3	gamma5	0	0	0.91363
324	3	beta3	0	1	0.72972
328	3	beta5	0	1	0.99357
334	3	beta1	0	1	1.1054
340	3	alpha5	0	1	0.80196
346	3	gamma2	0	1	0.92971
350	3	beta2	0	1	0.80158
356	3	alpha4	0	1	0.76208
360	3	alpha2	0	1	0.76324
368	3	beta4	0	1	0.61819
