onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	1	1.4234
16	3	gamma5	0	1	1.0554
22	3	gamma4	0	1	1.3301
26	3	gamma3	0	1	1.2825
32	3	alpha4	0	1	0.79426
36	3	beta1	0	1	1.2587
42	3	beta2	0	1	1.1548
46	3	alpha1	0	1	1.0746
54	3	beta3	0	1	0.97916
62	3	gamma2	0	1	0.77563
66	3	alpha3	0	1	1.0993
72	3	beta4	0	1	1.099
76	3	alpha5	0	1	1.0188
80	3	gamma1	0	1	1.2592
86	3	alpha2	0	1	0.96324
92	3	beta5	0	1	0.93941
98	3	alpha1	0	1	0.97946
104	3	gamma1	0	1	0.77144
108	3	alpha3	0	1	0.85986
112	3	alpha4	0	1	0.77932
116	3	gamma3	0	1	0.98732
120	3	beta2	0	1	0.97951
126	3	gamma2	0	1	0.79553
134	3	alpha5	0	1	0.8997
140	3	gamma4	0	1	0.73161
146	3	gamma4	1	0	1.2363
152	3	gamma5	0	1	1.0122
160	3	beta4	0	1	1.1084
164	3	beta4	1	1	1.2205
168	3	alpha2	0	1	0.79019
172	3	beta1	0	1	1.0605
180	3	beta3	0	1	1.0687
184	3	alpha5	0	1	0.78053
188	3	alpha3	0	1	0.94872
194	3	alpha3	1	1	1.1647
198	3	alpha2	0	1	0.85582
202	3	beta5	0	1	0.90076
210	3	gamma2	0	1	0.73303
216	3	beta2	0	1	0.90084
222	3	gamma3	0	1	1.0848
230	3	beta1	0	1	1.2692
236	3	alpha1	0	1	0.84538
240	3	beta3	0	1	0.82121
248	3	beta4	0	1	1.0772
256	3	gamma1	0	1	1.0217
260	3	gamma4	0	1	1.3736
266	3	gamma5	0	1	1.5489
272	3	alpha4	0	1	1.1413
276	3	alpha1	0	1	1.1659
284	3	gamma1	0	1	0.97361
290	3	alpha4	0	1	1.5817
296	3	alpha3	0	1	1.1339
304	3	alpha2	0	1	0.78182
308	3	gamma4	0	1	1.1734
314	3	beta1	0	1	0.7423
318	3	beta5	0	1	1.2939
326	3	gamma3	0	1	0.79776
330	3	beta3	0	1	1.1176
334	3	beta3	1	1	1.0625
340	3	gamma2	0	1	0.87025
346	3	beta4	0	1	0.80656
354	3	beta2	0	1	1.2787
362	3	gamma5	0	1	0.8379
366	3	alpha5	0	1	1.3579
