onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	1	0.74035
16	3	alpha2	0	1	1.0849
20	3	beta3	0	1	0.86891
28	3	beta1	0	1	1.1812
36	3	alpha5	0	1	0.81324
42	3	gamma5	0	1	0.80495
46	3	beta2	0	1	0.94102
50	3	beta4	0	1	1.101
58	3	beta5	0	1	0.91721
64	3	gamma4	0	1	0.8543
70	3	alpha4	0	1	0.88513
76	3	gamma2	0	1	0.83757
80	3	gamma2	1	1	1.4297
84	3	alpha1	0	1	0.95763
90	3	gamma3	0	1	0.94953
94	3	gamma3	1	1	1.2135
102	3	alpha3	0	1	0.75795
106	3	alpha2	0	1	0.90211
114	3	gamma1	0	1	0.72568
118	3	alpha1	0	1	1.0063
124	3	gamma3	0	1	0.94971
128	3	alpha5	0	1	0.91028
132	3	beta5	0	1	0.99792
136	3	beta1	0	1	1.5904
140	3	alpha3	0	1	0.97395
146	3	beta3	0	1	1.0387
152	3	beta4	0	1	0.85429
158	3	alpha4	0	1	0.85453
162	3	gamma4	0	1	0.89474
168	3	gamma5	0	1	0.89492
172	3	beta2	0	1	0.77452
180	3	gamma2	0	1	0.75087
186	3	alpha2	0	1	0.71072
190	3	alpha5	0	1	1.063
194	3	gamma2	0	1	1.2068
200	3	gamma1	0	1	0.91132
204	3	beta5	0	1	0.93489
212	3	alpha4	0	1	0.71141
220	3	gamma5	0	1	0.83901
228	3	gamma3	0	1	0.76715
236	3	beta1	0	1	0.7594
242	3	beta1	1	1	1.7726
248	3	gamma4	0	1	1.3236
254	3	beta3	0	1	1.0477
262	3	alpha3	0	1	1.2756
266	3	beta2	0	1	0.84775
270	3	beta2	1	1	1.6399
274	3	beta4	0	0	1.7679
280	3	alpha1	0	1	0.85642
286	3	alpha5	0	1	1.1678
292	3	beta5	0	1	0.83169
300	3	gamma3	0	1	0.76033
306	3	gamma2	0	1	1.1922
310	3	gamma4	0	1	1.4721
316	3	gamma1	0	1	1.2488
320	3	alpha1	0	1	1.0725
328	3	beta2	0	1	0.64854
332	3	alpha3	0	1	1.3129
336	3	beta3	0	1	1.1285
344	3	beta1	0	1	1.1926
350	3	beta4	0	1	1.0732
354	3	gamma5	0	1	1.0172
360	3	alpha4	0	1	0.91344
366	3	alpha2	0	1	0.93751
