onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	1	0.80055
16	3	alpha2	0	1	0.68038
20	3	beta3	0	1	0.82424
28	3	beta1	0	1	1.0082
36	3	alpha5	0	1	1.0163
42	3	gamma5	0	1	0.97673
46	3	beta2	0	1	1.0739
50	3	beta4	0	1	1.209
58	3	beta5	0	1	0.92895
64	3	gamma4	0	1	0.96095
70	3	alpha4	0	1	1.3852
76	3	gamma2	0	1	0.84889
80	3	gamma2	1	1	1.1529
84	3	alpha1	0	1	0.87339
90	3	gamma3	0	1	0.97711
94	3	gamma3	1	1	1.2416
102	3	alpha3	0	1	0.69766
106	3	alpha2	0	1	0.80946
114	3	gamma1	0	1	0.71373
118	3	alpha1	0	1	0.85777
124	3	gamma3	0	1	1.0415
128	3	alpha5	0	1	1.1376
132	3	beta5	0	1	1.2095
136	3	beta1	0	1	1.0497
140	3	alpha3	0	1	1.09
146	3	beta3	0	1	0.91411
152	3	beta4	0	1	0.7701
158	3	alpha4	0	1	0.67414
162	3	gamma4	0	1	1.226
168	3	gamma5	0	1	1.1781
172	3	beta2	0	1	0.8586
180	3	gamma2	0	1	0.90628
186	3	alpha2	0	1	0.80235
190	3	alpha5	0	1	0.98637
194	3	gamma2	0	1	0.97875
200	3	gamma1	0	1	1.1224
204	3	beta5	0	1	1.0746
212	3	alpha4	0	1	0.72322
220	3	gamma5	0	1	0.70703
228	3	gamma3	0	1	0.97892
236	3	beta1	0	1	0.78711
242	3	beta1	1	1	1.5713
248	3	gamma4	0	1	0.9952
254	3	beta3	0	1	0.81118
262	3	alpha3	0	1	0.77173
266	3	beta2	0	1	0.79532
270	3	beta2	1	1	1.1475
274	3	beta4	0	1	1.0997
280	3	alpha1	0	1	0.77967
286	3	alpha5	0	1	1.2675
292	3	beta5	0	1	0.99587
300	3	gamma3	0	1	0.76373
306	3	gamma2	0	1	1.0037
310	3	gamma4	0	1	1.1564
316	3	gamma1	0	1	2.1005
320	3	alpha1	0	1	1.1885
328	3	beta2	0	1	0.79662
332	3	alpha3	0	1	0.74807
336	3	beta3	0	1	0.92435
344	3	beta1	0	1	0.70036
350	3	beta4	0	1	1.4765
354	3	gamma5	0	1	0.98837
360	3	alpha4	0	1	1.2928
366	3	alpha2	0	1	1.0607
