onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha5	0	n/a	n/a
14	3	gamma5	0	1	0.74222
20	3	beta3	0	1	0.63015
24	3	alpha2	0	1	0.59048
32	3	alpha2	1	0	1.1186
36	3	beta2	0	1	0.60649
40	3	beta1	0	1	0.60658
44	3	gamma4	0	1	0.62277
52	3	gamma3	0	1	0.66296
56	3	alpha1	0	1	0.58252
62	3	alpha4	0	1	0.94261
70	3	gamma2	0	1	0.61498
74	3	alpha3	0	1	1.0548
78	3	beta4	0	1	0.6068
84	3	gamma1	0	1	0.61526
88	3	beta5	0	1	1.5192
92	3	beta3	0	1	0.69536
96	3	gamma3	0	1	0.49481
100	3	gamma2	0	1	0.50295
104	3	alpha1	0	1	0.70319
110	3	alpha2	0	1	0.83932
116	3	beta1	0	1	0.62344
124	3	beta2	0	1	0.63135
132	3	beta2	1	0	0.57586
138	3	alpha3	0	1	0.61592
144	3	gamma5	0	1	0.65571
150	3	beta4	0	1	0.71205
156	3	alpha5	0	1	0.8077
160	3	gamma1	0	1	0.62433
166	3	gamma4	0	1	0.71996
174	3	beta5	0	1	0.51214
178	3	alpha4	0	1	1.0645
186	3	gamma5	0	1	0.6246
192	3	alpha1	0	1	0.67275
196	3	beta5	0	1	0.67264
204	3	alpha4	0	1	0.69634
208	3	alpha3	0	1	0.84038
214	3	beta1	0	1	0.63278
220	3	gamma1	0	1	0.68067
224	3	beta2	0	1	0.57654
228	3	alpha2	0	1	0.56124
236	3	gamma4	0	1	0.5374
242	3	gamma4	1	0	0.7124
246	3	gamma2	0	1	1.0328
252	3	gamma3	0	1	0.95307
258	3	beta4	0	1	0.68116
264	3	beta3	0	1	0.6414
268	3	alpha5	0	1	0.60938
274	3	alpha2	0	1	0.6331
280	3	gamma5	0	1	0.60104
284	3	gamma1	0	0	0.99364
290	3	alpha3	0	1	0.74502
298	3	alpha5	0	1	0.76171
302	3	beta4	0	1	0.64981
308	3	gamma2	0	1	0.60767
316	3	gamma2	1	1	1.0732
322	3	beta2	0	1	0.90375
328	3	alpha1	0	1	0.9598
334	3	alpha4	0	1	0.58504
342	3	beta3	0	1	0.64757
348	3	gamma4	0	1	0.51982
356	3	gamma3	0	1	0.52993
360	3	beta1	0	1	0.63263
368	3	beta5	0	1	0.77623
