onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha5	0	n/a	n/a
14	3	gamma5	0	1	1.0641
20	3	beta3	0	1	1.8794
24	3	alpha2	0	1	0.99142
32	3	alpha2	1	0	1.7114
36	3	beta2	0	1	1.2875
40	3	beta1	0	0	1.2639
44	3	gamma4	0	1	1.1758
52	3	gamma3	0	1	2.5679
56	3	alpha1	0	1	0.95186
62	3	alpha4	0	0	1.9993
70	3	gamma2	0	1	0.9512
74	3	alpha3	0	1	0.91916
78	3	beta4	0	1	0.92717
84	3	gamma1	0	1	0.78289
88	3	beta5	0	1	0.96687
92	3	beta3	0	1	1.0548
96	3	gamma3	0	1	0.88842
100	3	gamma2	0	1	1.0483
104	3	alpha1	0	1	0.93695
110	3	alpha2	0	1	0.73573
116	3	beta1	0	1	0.71955
124	3	beta2	0	1	0.6798
132	3	beta2	1	1	1.7833
138	3	alpha3	0	1	0.65522
144	3	gamma5	0	1	0.81521
150	3	beta4	0	1	0.76724
156	3	alpha5	0	1	0.855
160	3	gamma1	0	1	1.1295
166	3	gamma4	0	0	1.1913
174	3	beta5	0	1	0.73756
178	3	alpha4	0	1	0.87239
186	3	gamma5	0	1	0.80019
192	3	alpha1	0	1	1.3137
196	3	beta5	0	1	0.99368
204	3	alpha4	0	1	0.93637
208	3	alpha3	0	0	1.4559
214	3	beta1	0	1	1.0163
220	3	gamma1	0	1	0.60815
224	3	beta2	0	1	0.7218
228	3	alpha2	0	1	0.81153
236	3	gamma4	0	1	2.0558
242	3	gamma4	1	1	1.3283
246	3	gamma2	0	1	0.8664
252	3	gamma3	0	1	1.4161
258	3	beta4	0	1	0.86408
264	3	beta3	0	1	1.6238
268	3	alpha5	0	1	0.97069
274	3	alpha2	0	0	1.6004
280	3	gamma5	0	1	1.1441
284	3	gamma1	0	0	2.0273
290	3	alpha3	0	1	1.3445
298	3	alpha5	0	1	1.9522
302	3	beta4	0	1	0.80322
308	3	gamma2	0	1	0.81599
316	3	gamma2	1	1	1.5236
322	3	beta2	0	1	0.96042
328	3	alpha1	0	1	0.84789
334	3	alpha4	0	1	1.7155
342	3	beta3	0	1	0.8489
348	3	gamma4	0	1	0.59549
356	3	gamma3	0	1	0.75141
360	3	beta1	0	1	0.78822
368	3	beta5	0	1	1.5799
