onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	n/a	n/a
14	3	gamma2	0	1	0.80625
20	3	alpha4	0	1	0.67888
24	3	gamma5	0	1	0.63871
28	3	beta1	0	1	0.71266
34	3	alpha1	0	1	1.0343
38	3	alpha2	0	1	0.79839
46	3	alpha5	0	1	0.84237
50	3	beta2	0	1	0.59411
56	3	gamma4	0	1	0.76844
62	3	beta4	0	1	0.64848
66	3	beta5	0	1	1.272
72	3	gamma3	0	1	0.74646
80	3	gamma1	0	1	0.92036
88	3	beta3	0	1	0.76867
92	3	alpha2	0	1	0.64019
98	3	alpha2	1	1	0.83532
104	3	gamma3	0	1	0.81106
110	3	alpha1	0	1	0.75543
118	3	beta1	0	1	0.58705
122	3	gamma1	0	1	0.83501
126	3	alpha3	0	1	0.79535
132	3	alpha4	0	1	0.76309
138	3	alpha4	1	1	0.63492
144	3	beta3	0	1	0.85077
148	3	gamma5	0	1	0.62707
156	3	gamma2	0	1	0.65083
160	3	alpha5	0	1	0.56391
166	3	beta2	0	1	0.53919
172	3	beta2	1	1	0.68332
176	3	beta4	0	1	0.50761
182	3	beta5	0	1	0.54738
190	3	gamma4	0	1	0.58759
198	3	beta5	0	1	1.0197
206	3	alpha2	0	1	0.70072
212	3	gamma5	0	1	0.55593
216	3	gamma2	0	1	0.57986
220	3	alpha5	0	1	0.49968
226	3	gamma1	0	1	0.62774
232	3	alpha4	0	1	0.57626
240	3	beta3	0	1	0.60568
244	3	beta2	0	1	0.70837
250	3	gamma3	0	1	0.5082
258	3	gamma4	0	1	0.70024
262	3	alpha3	0	1	0.78827
268	3	alpha1	0	1	0.58867
272	3	beta1	0	1	0.67674
276	3	beta4	0	0	1.0449
282	3	alpha1	0	1	0.42861
286	3	beta4	0	1	0.89315
290	3	beta5	0	1	0.78131
296	3	alpha2	0	1	0.54955
302	3	beta2	0	1	1.0618
310	3	gamma4	0	1	0.66989
318	3	alpha4	0	1	0.62896
326	3	beta1	0	1	0.58976
334	3	gamma5	0	1	0.62216
340	3	alpha5	0	1	0.55828
344	3	gamma2	0	1	0.61399
348	3	gamma1	0	1	0.60629
352	3	gamma1	1	1	0.97399
356	3	beta3	0	1	0.60657
362	3	gamma3	0	1	0.67067
366	3	alpha3	0	1	0.71013
