onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	n/a	n/a
14	3	gamma3	0	1	0.60871
18	3	gamma4	0	1	0.8652
26	3	alpha3	0	1	0.72142
32	3	alpha3	1	1	0.84935
38	3	beta5	0	1	1.2574
46	3	gamma1	0	1	0.64969
50	3	alpha1	0	1	0.98549
56	3	alpha4	0	1	1.2577
60	3	gamma5	0	1	0.6732
66	3	beta4	0	1	0.79152
70	3	alpha2	0	1	0.69766
78	3	alpha5	0	1	0.9141
84	3	beta3	0	1	0.83206
90	3	gamma2	0	1	0.70619
96	3	beta1	0	1	0.71411
100	3	gamma3	0	1	0.72976
108	3	beta4	0	1	1.0023
112	3	alpha4	0	1	1.0264
118	3	gamma1	0	1	0.6586
124	3	alpha2	0	1	0.75927
130	3	beta3	0	1	0.76248
134	3	alpha1	0	1	0.81041
142	3	alpha5	0	1	0.80274
148	3	alpha3	0	1	0.78652
152	3	beta2	0	1	0.76248
156	3	beta2	1	1	0.85112
160	3	beta1	0	1	0.69864
164	3	beta5	0	0	1.571
168	3	gamma5	0	1	1.4108
174	3	gamma2	0	1	0.7313
182	3	gamma2	1	1	1.0349
186	3	gamma4	0	1	0.66692
192	3	gamma3	0	1	0.93111
196	3	alpha1	0	1	0.95528
202	3	alpha1	1	1	1.0356
210	3	beta4	0	1	0.7956
214	3	alpha4	0	1	0.89953
220	3	beta5	0	1	0.69137
228	3	gamma5	0	1	0.75563
232	3	beta2	0	1	0.66809
236	3	alpha3	0	1	0.69956
240	3	alpha2	0	1	1.1557
248	3	beta3	0	1	0.72402
256	3	gamma4	0	1	0.56413
260	3	gamma1	0	1	1.9081
266	3	gamma2	0	1	1.3005
272	3	alpha5	0	1	0.63652
278	3	beta1	0	1	0.81233
284	3	alpha4	0	1	0.67657
292	3	beta3	0	1	0.74504
298	3	gamma3	0	1	0.54869
304	3	alpha2	0	1	0.61236
308	3	beta1	0	1	1.4044
314	3	beta2	0	1	1.061
318	3	gamma1	0	1	0.83663
324	3	alpha3	0	1	0.89295
330	3	alpha5	0	1	0.82934
334	3	beta4	0	1	0.74894
342	3	gamma5	0	1	0.62128
348	3	gamma4	0	1	0.69324
356	3	gamma2	0	1	1.0293
360	3	alpha1	0	1	0.73318
364	3	beta5	0	1	0.69334
