onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	n/a	n/a
14	3	gamma3	0	1	0.66055
18	3	gamma4	0	1	0.82074
26	3	alpha3	0	1	0.78116
32	3	alpha3	1	1	0.88517
38	3	beta5	0	1	0.73311
46	3	gamma1	0	1	0.60514
50	3	alpha1	0	1	0.82117
56	3	alpha4	0	1	1.1411
60	3	gamma5	0	1	0.74938
66	3	beta4	0	1	0.62145
70	3	alpha2	0	1	0.90136
78	3	alpha5	0	1	0.71728
84	3	beta3	0	1	0.73346
90	3	gamma2	0	1	0.68617
96	3	beta1	0	n/a	n/a
100	3	gamma3	0	1	1.5099
108	3	beta4	0	1	0.89381
112	3	alpha4	0	1	0.89412
118	3	gamma1	0	1	0.61439
124	3	alpha2	0	1	0.77407
130	3	beta3	0	1	0.76589
134	3	alpha1	0	1	0.68596
142	3	alpha5	0	1	0.72668
148	3	alpha3	0	1	0.76633
152	3	beta2	0	1	0.71021
156	3	beta2	1	0	1.8868
160	3	beta1	0	1	1.8387
164	3	beta5	0	1	0.83898
168	3	gamma5	0	1	1.5749
174	3	gamma2	0	1	0.59065
182	3	gamma2	1	0	0.55882
186	3	gamma4	0	1	0.7109
192	3	gamma3	0	1	0.71084
196	3	alpha1	0	1	0.68685
202	3	alpha1	1	1	1.1035
210	3	beta4	0	1	1.0316
214	3	alpha4	0	1	1.535
220	3	beta5	0	1	0.67137
228	3	gamma5	0	1	0.87934
232	3	beta2	0	1	0.96762
236	3	alpha3	0	1	0.87929
240	3	alpha2	0	1	0.90351
248	3	beta3	0	1	0.8477
256	3	gamma4	0	1	0.76797
260	3	gamma1	0	1	1.1439
266	3	gamma2	0	1	1.008
272	3	alpha5	0	1	0.73548
278	3	beta1	0	1	0.80846
284	3	alpha4	0	1	0.68004
292	3	beta3	0	1	0.68808
298	3	gamma3	0	1	0.66398
304	3	alpha2	0	1	0.59988
308	3	beta1	0	1	0.6801
314	3	beta2	0	1	0.67294
318	3	gamma1	0	1	0.72854
324	3	alpha3	0	1	0.75239
330	3	alpha5	0	1	1.6008
334	3	beta4	0	1	0.75309
342	3	gamma5	0	1	0.68874
348	3	gamma4	0	1	0.80011
356	3	gamma2	0	1	0.6234
360	3	alpha1	0	1	0.745
364	3	beta5	0	1	1.0012
