onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	n/a	n/a
14	3	gamma2	0	1	0.85609
20	3	alpha4	0	1	0.73608
24	3	gamma5	0	1	0.78428
28	3	beta1	0	1	0.78444
34	3	alpha1	0	1	0.7846
38	3	alpha2	0	0	1.4647
46	3	alpha5	0	1	1.7689
50	3	beta2	0	1	0.76074
56	3	gamma4	0	1	0.81684
62	3	beta4	0	1	0.79277
66	3	beta5	0	1	0.98481
72	3	gamma3	0	1	0.78511
80	3	gamma1	0	1	0.80919
88	3	beta3	0	1	0.72155
92	3	alpha2	0	1	0.71326
98	3	alpha2	1	1	1.4015
104	3	gamma3	0	1	0.78576
110	3	alpha1	0	1	0.68121
118	3	beta1	0	1	0.6975
122	3	gamma1	0	1	0.68998
126	3	alpha3	0	1	0.84938
132	3	alpha4	0	1	0.76182
138	3	alpha4	1	1	0.84175
144	3	beta3	0	1	0.69818
148	3	gamma5	0	1	0.68183
156	3	gamma2	0	1	0.69799
160	3	alpha5	0	1	0.7785
166	3	beta2	0	1	0.56227
172	3	beta2	1	1	0.77025
176	3	beta4	0	1	0.74633
182	3	beta5	0	1	0.77864
190	3	gamma4	0	1	0.54625
198	3	beta5	0	1	0.93066
206	3	alpha2	0	1	0.62672
212	3	gamma5	0	1	0.87503
216	3	gamma2	0	1	0.71478
220	3	alpha5	0	1	0.69076
226	3	gamma1	0	1	1.395
232	3	alpha4	0	1	1.0594
240	3	beta3	0	1	0.61126
244	3	beta2	0	1	1.2672
250	3	gamma3	0	1	0.77165
258	3	gamma4	0	1	0.61164
262	3	alpha3	0	1	0.7551
268	3	alpha1	0	1	0.97949
272	3	beta1	0	1	0.77147
276	3	beta4	0	1	0.94788
282	3	alpha1	0	1	0.62007
286	3	beta4	0	1	0.66749
290	3	beta5	0	1	0.89993
296	3	alpha2	0	1	0.62795
302	3	beta2	0	1	1.0681
310	3	gamma4	0	1	0.63594
318	3	alpha4	0	1	0.70028
326	3	beta1	0	1	0.5881
334	3	gamma5	0	1	0.63613
340	3	alpha5	0	1	1.0845
344	3	gamma2	0	1	0.78086
348	3	gamma1	0	1	0.52489
352	3	gamma1	1	1	0.78049
356	3	beta3	0	1	0.72459
362	3	gamma3	0	1	0.56502
366	3	alpha3	0	1	0.64483
