onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	1.0255
18	3	beta2	0	1	1.0417
22	3	gamma4	0	1	0.88117
26	3	beta5	0	1	0.80168
32	3	alpha5	0	1	1.1782
38	3	gamma2	0	1	0.91371
44	3	beta1	0	1	0.80209
48	3	beta4	0	1	0.62577
54	3	alpha2	0	1	0.65812
58	3	alpha3	0	1	0.72968
66	3	alpha4	0	1	0.61797
74	3	gamma1	0	1	0.74617
78	3	gamma5	0	1	0.9699
82	3	beta3	0	1	0.93859
90	3	alpha1	0	1	1.1863
96	3	beta4	0	1	1.3461
100	3	gamma3	0	1	1.0186
106	3	gamma5	0	1	0.6665
110	3	gamma4	0	1	1.2824
116	3	alpha2	0	1	1.3064
122	3	alpha1	0	1	1.531
126	3	gamma1	0	1	0.81078
132	3	alpha4	0	1	0.96422
140	3	alpha5	0	1	0.85089
148	3	gamma2	0	1	1.0914
152	3	beta3	0	1	0.80315
160	3	alpha3	0	1	0.66338
164	3	beta5	0	1	1.6591
170	3	beta2	0	1	0.72308
174	3	beta1	0	1	0.94741
180	3	gamma4	0	1	0.99139
184	3	alpha4	0	1	1.4632
190	3	beta5	0	1	0.7431
194	3	gamma5	0	1	0.77485
202	3	gamma5	1	0	0.62782
210	3	gamma3	0	1	0.60378
216	3	beta4	0	1	0.6438
220	3	alpha3	0	1	1.4604
228	3	gamma1	0	1	0.75608
232	3	alpha5	0	1	0.71612
236	3	alpha2	0	1	0.62845
244	3	alpha2	1	1	1.5801
250	3	beta2	0	1	1.2738
256	3	alpha1	0	1	1.034
262	3	beta1	0	1	0.74066
266	3	gamma2	0	1	0.981
270	3	beta3	0	1	0.76467
274	3	beta3	1	1	1.1968
280	3	alpha5	0	1	0.70105
286	3	beta2	0	1	1.0368
292	3	alpha2	0	1	0.90068
296	3	beta5	0	1	1.7813
304	3	gamma4	0	1	0.87735
308	3	gamma1	0	0	0.99731
312	3	beta3	0	1	0.67757
318	3	gamma5	0	1	0.66107
324	3	beta4	0	1	1.2055
328	3	beta4	1	1	1.9735
334	3	alpha4	0	1	0.86964
338	3	alpha1	0	1	1.1625
344	3	alpha3	0	1	0.81868
352	3	gamma2	0	1	0.76582
358	3	gamma3	0	1	0.67795
364	3	beta1	0	1	0.90153
