onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma5	0	n/a	n/a
18	3	gamma5	1	1	1.2594
26	3	alpha2	0	1	0.85673
30	3	alpha1	0	1	0.79525
38	3	alpha5	0	1	0.90759
44	3	beta1	0	1	0.67195
48	3	gamma4	0	1	0.73183
54	3	alpha3	0	1	0.57662
60	3	alpha3	1	1	1.348
68	3	beta5	0	1	0.69146
72	3	beta3	0	1	1.204
80	3	gamma2	0	1	0.87563
84	3	gamma3	0	1	1.036
90	3	alpha4	0	1	0.6841
94	3	gamma1	0	1	0.64409
98	3	beta4	0	1	0.90033
104	3	beta2	0	1	0.91738
108	3	gamma1	0	1	0.67599
114	3	alpha3	0	1	0.67613
118	3	gamma2	0	1	0.70857
124	3	beta3	0	1	0.66074
130	3	alpha2	0	1	0.8366
138	3	beta2	0	1	0.54068
142	3	gamma3	0	1	0.78089
148	3	beta4	0	1	0.58088
154	3	beta5	0	1	0.86866
160	3	alpha5	0	1	0.62874
164	3	gamma4	0	1	0.54878
172	3	alpha1	0	1	0.75721
178	3	alpha4	0	1	0.50954
184	3	beta1	0	1	0.68551
190	3	gamma5	0	1	0.5337
196	3	alpha3	0	1	0.57263
200	3	beta5	0	1	0.75728
204	3	gamma4	0	1	0.59748
212	3	beta2	0	1	0.54159
216	3	beta3	0	1	0.99735
220	3	gamma2	0	1	0.64611
226	3	beta1	0	1	0.95812
230	3	gamma1	0	1	0.55795
236	3	alpha5	0	1	0.54742
242	3	gamma3	0	1	0.91511
248	3	alpha2	0	1	0.51519
252	3	beta4	0	1	0.78198
256	3	alpha1	0	1	0.53403
264	3	alpha4	0	1	0.64325
268	3	gamma5	0	1	0.65467
274	3	beta5	0	1	0.56168
278	3	alpha1	0	1	0.61483
282	3	alpha1	1	1	1.2627
290	3	alpha5	0	1	0.54297
294	3	beta2	0	1	0.68128
298	3	beta4	0	1	0.95068
304	3	gamma4	0	1	0.6392
308	3	beta3	0	1	0.60682
316	3	beta3	1	1	1.0871
322	3	beta1	0	1	1.0314
328	3	gamma3	0	1	0.631
336	3	alpha4	0	1	0.60764
342	3	gamma5	0	1	0.92759
346	3	gamma1	0	0	1.3037
350	3	gamma2	0	1	1.3357
358	3	alpha3	0	1	0.75949
366	3	alpha2	0	1	0.87138
