onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	1	0.89779
18	3	alpha1	0	1	1.9298
24	3	alpha5	0	1	0.84215
32	3	gamma5	0	1	0.76181
36	3	gamma5	1	1	1.2981
40	3	beta3	0	1	0.61024
46	3	alpha3	0	1	0.63396
52	3	gamma3	0	1	0.58656
56	3	beta2	0	1	0.54665
60	3	gamma4	0	1	0.61848
64	3	beta4	0	1	0.59457
68	3	gamma1	0	1	0.55453
72	3	alpha4	0	1	0.60288
78	3	beta1	0	1	0.62654
84	3	beta5	0	1	0.82712
88	3	gamma2	0	1	0.64301
94	3	beta1	0	1	0.87479
100	3	gamma1	0	1	0.52322
106	3	alpha5	0	1	0.65917
112	3	alpha3	0	0	1.1071
116	3	gamma2	0	1	0.56335
122	3	gamma2	1	1	0.96347
130	3	beta5	0	1	0.58758
138	3	gamma5	0	1	0.67956
142	3	gamma3	0	1	0.67026
148	3	gamma4	0	1	0.84358
152	3	alpha1	0	1	0.63545
160	3	beta4	0	1	0.59584
166	3	beta3	0	1	0.57185
172	3	alpha2	0	1	0.5163
176	3	alpha4	0	1	0.69176
182	3	beta2	0	1	0.49985
190	3	beta5	0	1	0.72434
198	3	beta3	0	1	0.63599
202	3	gamma5	0	1	0.6523
206	3	beta1	0	1	0.55668
210	3	alpha3	0	1	0.60444
218	3	gamma3	0	1	0.54038
222	3	alpha5	0	1	0.62043
228	3	alpha4	0	1	0.7651
232	3	beta4	0	1	0.51644
238	3	gamma2	0	1	0.53287
244	3	gamma4	0	1	0.82905
248	3	alpha2	0	1	0.77273
256	3	beta2	0	1	0.54074
262	3	gamma1	0	1	0.66118
266	3	alpha1	0	1	0.58954
270	3	beta1	0	1	0.54152
274	3	gamma4	0	1	0.52525
278	3	gamma5	0	1	0.8693
284	3	beta5	0	1	0.71752
292	3	gamma1	0	1	0.74985
300	3	gamma2	0	1	0.9896
306	3	gamma2	1	0	0.93381
314	3	beta4	0	1	0.79071
320	3	alpha4	0	1	1.1102
324	3	beta2	0	1	0.62221
330	3	alpha3	0	1	0.53427
338	3	alpha2	0	1	0.65426
342	3	beta3	0	1	1.1584
348	3	beta3	1	0	0.90232
354	3	alpha5	0	1	0.7664
358	3	alpha1	0	1	1.9108
364	3	gamma3	0	1	0.62246
