onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma5	0	n/a	n/a
18	3	beta1	0	1	0.99956
24	3	alpha2	0	1	1.3106
30	3	alpha1	0	1	0.71077
34	3	alpha3	0	1	0.85538
38	3	beta3	0	1	0.83128
42	3	gamma2	0	1	0.87115
50	3	alpha4	0	1	0.79191
58	3	alpha5	0	1	0.68703
62	3	gamma1	0	1	0.66312
66	3	gamma3	0	0	1.1112
70	3	gamma4	0	1	0.9755
76	3	beta4	0	1	0.71898
84	3	beta2	0	1	0.64271
90	3	beta5	0	1	0.81888
96	3	gamma3	0	1	1.0233
104	3	gamma4	0	1	0.70716
110	3	beta4	0	1	0.79904
118	3	gamma2	0	1	0.68323
124	3	gamma5	0	1	0.74687
128	3	alpha2	0	1	0.7232
136	3	beta2	0	1	0.66759
142	3	beta3	0	1	0.55563
146	3	alpha3	0	1	0.75882
150	3	beta1	0	1	0.58719
156	3	alpha1	0	1	0.45955
160	3	gamma1	0	1	0.56321
164	3	gamma1	1	1	1.0594
168	3	alpha5	0	1	0.78754
172	3	alpha4	0	0	1.4195
180	3	beta5	0	1	0.61172
186	3	alpha1	0	1	0.68376
194	3	alpha1	1	1	1.1958
200	3	beta5	0	1	0.62783
206	3	beta3	0	1	0.54021
210	3	beta3	1	1	1.4445
216	3	alpha4	0	1	0.58851
224	3	alpha3	0	1	0.98836
230	3	gamma2	0	1	0.78059
236	3	beta1	0	1	0.68454
240	3	beta2	0	1	0.6528
248	3	gamma1	0	1	0.55689
254	3	beta4	0	1	0.81278
260	3	gamma4	0	1	1.0927
264	3	alpha5	0	1	0.9332
270	3	alpha2	0	1	1.1488
278	3	gamma5	0	1	0.59731
282	3	gamma3	0	1	0.62926
288	3	alpha5	0	1	0.5893
294	3	alpha4	0	1	0.99745
300	3	alpha3	0	1	0.57322
306	3	beta1	0	1	0.78139
314	3	gamma3	0	1	0.75731
318	3	gamma1	0	1	1.5893
322	3	beta4	0	1	0.66196
326	3	gamma4	0	1	0.69372
334	3	gamma5	0	1	0.66978
338	3	beta5	0	1	1.0697
344	3	alpha1	0	1	1.1739
348	3	gamma2	0	1	0.99435
352	3	gamma2	1	1	1.214
356	3	alpha2	0	1	0.66991
360	3	beta3	0	1	0.74193
366	3	beta2	0	1	0.48611
