onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	n/a	n/a
16	3	gamma1	1	1	1.0963
22	3	alpha3	0	1	1.3843
28	3	beta5	0	1	0.82375
34	3	alpha4	0	1	1.128
42	3	beta3	0	1	0.77613
46	3	beta4	0	1	0.89681
50	3	gamma5	0	1	0.88895
56	3	gamma3	0	1	1.2573
64	3	alpha1	0	1	1.0811
68	3	alpha2	0	1	0.76903
74	3	gamma4	0	1	0.73761
78	3	alpha5	0	1	0.76852
82	3	beta1	0	1	0.78471
88	3	gamma2	0	1	0.74486
96	3	beta2	0	1	0.64858
104	3	gamma2	0	1	0.64889
108	3	alpha4	0	1	0.64908
112	3	gamma1	0	1	0.68926
118	3	alpha5	0	1	0.73701
122	3	gamma4	0	1	0.68909
126	3	beta4	0	1	0.62515
134	3	gamma3	0	1	0.70572
142	3	beta1	0	1	0.66565
148	3	gamma5	0	1	0.67372
154	3	gamma5	1	1	2.1855
158	3	alpha2	0	1	0.8416
162	3	alpha1	0	1	0.63366
170	3	beta5	0	1	0.61807
174	3	beta2	0	1	0.77772
178	3	alpha3	0	1	0.66618
184	3	beta3	0	1	0.57789
188	3	alpha3	0	1	0.66605
194	3	gamma4	0	1	0.71138
200	3	gamma3	0	1	1.2948
208	3	alpha5	0	1	0.87863
216	3	alpha1	0	1	0.83057
220	3	alpha1	1	1	1.6348
226	3	gamma1	0	1	0.68743
230	3	beta2	0	1	0.73047
234	3	beta5	0	1	0.85845
242	3	beta1	0	1	1.4862
246	3	beta3	0	1	1.4906
252	3	alpha2	0	1	0.80679
256	3	alpha4	0	1	0.72288
262	3	gamma2	0	1	0.62295
268	3	beta4	0	1	0.59127
274	3	gamma5	0	1	0.57147
280	3	alpha4	0	1	0.73487
288	3	beta3	0	1	0.59513
294	3	beta2	0	1	0.63538
302	3	alpha3	0	1	0.60365
310	3	alpha5	0	1	0.6996
316	3	gamma3	0	1	0.71572
322	3	gamma3	1	0	1.1557
326	3	alpha1	0	1	0.74765
330	3	gamma1	0	1	0.78804
334	3	gamma2	0	1	0.89165
338	3	beta4	0	1	1.1163
346	3	gamma4	0	1	1.0438
350	3	beta1	0	1	0.74044
354	3	beta5	0	0	1.2921
360	3	alpha2	0	1	1.1231
366	3	gamma5	0	1	0.70009
