onset	duration	item	repeat	accuracy	reaction_time
10	3	beta3	0	n/a	n/a
16	3	beta4	0	1	0.79167
20	3	alpha2	0	1	0.63195
26	3	alpha3	0	1	0.58434
30	3	alpha5	0	1	0.81629
36	3	gamma1	0	1	0.59192
40	3	gamma2	0	1	0.62416
44	3	gamma5	0	1	1.0644
48	3	gamma5	1	1	0.94415
54	3	gamma4	0	1	0.6724
62	3	gamma3	0	1	0.82574
68	3	alpha4	0	1	0.47258
74	3	beta5	0	1	0.69674
78	3	alpha1	0	1	0.68845
86	3	beta1	0	1	0.51996
94	3	beta2	0	1	0.74478
100	3	alpha2	0	1	0.75277
104	3	gamma2	0	1	0.60939
108	3	alpha4	0	1	0.63285
114	3	alpha4	1	1	1.0009
120	3	beta3	0	1	0.52061
124	3	alpha3	0	1	0.63559
128	3	gamma3	0	1	0.59256
132	3	beta5	0	1	0.51291
136	3	beta4	0	1	1.1292
142	3	alpha5	0	1	0.55264
148	3	alpha1	0	1	0.88881
152	3	beta2	0	1	0.56913
158	3	gamma4	0	1	0.47339
166	3	gamma5	0	1	0.64946
174	3	gamma5	1	0	0.5294
180	3	beta1	0	1	0.70576
188	3	gamma1	0	1	0.75383
192	3	alpha1	0	1	0.69774
200	3	gamma4	0	1	0.70557
206	3	beta3	0	1	0.61811
210	3	beta2	0	1	0.68948
218	3	alpha2	0	1	0.70567
224	3	alpha5	0	1	0.81802
232	3	alpha3	0	1	1.0662
238	3	gamma2	0	1	0.57857
242	3	beta4	0	1	0.52363
246	3	beta5	0	1	0.69835
250	3	gamma5	0	1	1.0985
254	3	alpha4	0	1	0.69028
260	3	gamma3	0	1	0.53817
266	3	beta1	0	1	0.77047
272	3	gamma1	0	1	0.5945
278	3	alpha1	0	1	0.49897
282	3	beta4	0	1	0.50659
286	3	beta5	0	0	0.86662
294	3	beta2	0	1	0.89119
300	3	beta2	1	1	0.88288
308	3	gamma1	0	1	0.49111
314	3	alpha5	0	1	0.77912
318	3	gamma5	0	1	1.1791
324	3	gamma4	0	1	0.48297
332	3	beta3	0	1	0.80319
336	3	beta1	0	1	0.75581
344	3	alpha2	0	1	1.0195
348	3	alpha3	0	1	1.1155
352	3	gamma2	0	1	0.65192
360	3	alpha4	0	1	0.48501
366	3	gamma3	0	1	0.73993
