onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	n/a	n/a
14	3	alpha5	0	1	2.3488
20	3	gamma2	0	1	1.4283
24	3	beta5	0	1	1.18
28	3	beta2	0	1	1.1245
32	3	alpha2	0	1	0.8765
40	3	alpha1	0	1	1.0288
44	3	beta1	0	1	2.1885
50	3	gamma5	0	1	0.9424
56	3	gamma1	0	1	2.637
60	3	beta3	0	1	2.6849
68	3	alpha4	0	1	1.741
74	3	alpha4	1	n/a	n/a
80	3	gamma3	0	1	1.8693
88	3	alpha3	0	1	1.1175
96	3	beta4	0	1	1.2692
102	3	alpha1	0	1	1.4211
108	3	gamma3	0	1	1.6217
114	3	gamma1	0	n/a	n/a
118	3	beta1	0	1	1.7177
122	3	beta2	0	1	1.2613
128	3	alpha2	0	1	0.90163
132	3	alpha5	0	1	1.0858
138	3	alpha4	0	1	1.1101
146	3	gamma5	0	1	0.96595
150	3	alpha3	0	1	1.1102
158	3	alpha3	1	1	1.1103
164	3	beta3	0	1	0.91839
172	3	beta4	0	1	1.766
176	3	beta5	0	1	1.4142
184	3	gamma4	0	1	1.1421
190	3	gamma2	0	1	1.1503
196	3	gamma2	1	0	2.3426
202	3	beta5	0	1	1.3508
206	3	gamma4	0	1	1.1184
212	3	gamma1	0	1	1.0947
216	3	gamma3	0	0	2.2784
220	3	beta4	0	1	1.4945
226	3	alpha5	0	1	1.2549
232	3	alpha2	0	1	1.103
236	3	alpha3	0	1	1.0788
240	3	beta3	0	1	1.0228
248	3	alpha1	0	1	0.96744
252	3	beta2	0	1	1.1194
258	3	alpha4	0	1	0.86364
264	3	beta1	0	1	1.3352
272	3	beta1	1	1	1.0957
278	3	gamma2	0	1	0.94384
284	3	gamma5	0	1	0.83968
288	3	alpha3	0	1	1.0398
296	3	beta4	0	1	0.95972
304	3	alpha2	0	1	0.80834
312	3	alpha5	0	1	0.92017
316	3	gamma2	0	1	0.89614
320	3	beta3	0	1	0.91195
326	3	gamma5	0	1	0.68048
330	3	alpha1	0	1	0.98427
336	3	gamma4	0	1	0.9287
342	3	beta2	0	1	0.71232
346	3	gamma3	0	1	1.2243
352	3	beta1	0	1	1.1368
360	3	beta5	0	0	0.84081
364	3	gamma1	0	1	0.68904
368	3	alpha4	0	1	0.72849
