onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	n/a	n/a
14	3	alpha3	0	1	0.65825
18	3	beta2	0	1	0.66614
24	3	alpha5	0	1	0.69857
28	3	beta3	0	1	0.6026
32	3	alpha4	0	1	0.62666
36	3	alpha2	0	1	0.75572
40	3	gamma2	0	1	0.859
48	3	alpha1	0	1	0.68289
54	3	beta4	0	1	0.53908
58	3	gamma1	0	1	0.5548
62	3	gamma3	0	1	1.0592
68	3	gamma3	1	1	1.0108
76	3	beta1	0	1	0.73147
84	3	beta1	1	1	0.81161
90	3	gamma5	0	1	0.6196
96	3	beta5	0	1	0.71569
102	3	gamma3	0	1	0.64348
108	3	beta5	0	1	0.66738
114	3	gamma1	0	1	0.55547
120	3	beta4	0	1	0.65188
128	3	beta2	0	1	0.72371
132	3	alpha4	0	1	0.64401
136	3	alpha2	0	1	0.70803
142	3	alpha1	0	1	0.6518
148	3	gamma4	0	1	0.54792
152	3	alpha3	0	1	0.66782
158	3	gamma2	0	1	0.58794
166	3	beta3	0	1	0.77208
172	3	gamma5	0	1	0.58863
180	3	alpha5	0	1	0.57274
184	3	beta1	0	1	0.69225
190	3	beta3	0	1	0.63697
196	3	gamma3	0	1	0.61252
204	3	gamma2	0	1	0.57394
210	3	alpha3	0	1	0.97432
216	3	alpha4	0	1	0.65276
222	3	alpha5	0	0	1.1489
230	3	beta1	0	1	0.68502
236	3	alpha1	0	1	0.66124
240	3	gamma1	0	1	0.56551
244	3	beta4	0	1	0.73366
250	3	beta2	0	1	0.66926
254	3	alpha2	0	1	0.6215
260	3	gamma4	0	1	0.58969
266	3	gamma5	0	1	0.50144
270	3	beta5	0	1	0.55733
274	3	beta5	1	1	0.95748
282	3	alpha5	0	1	0.4861
286	3	beta2	0	1	0.75813
290	3	alpha4	0	1	0.97367
296	3	alpha3	0	1	0.94206
302	3	beta5	0	1	0.75035
306	3	gamma3	0	1	0.81385
310	3	alpha2	0	1	0.57402
314	3	gamma5	0	1	0.75848
318	3	beta3	0	1	0.63809
324	3	beta1	0	1	0.55827
328	3	beta1	1	1	0.75032
336	3	gamma4	0	1	0.8627
344	3	beta4	0	1	0.57438
352	3	alpha1	0	1	0.54261
360	3	gamma1	0	1	0.59334
368	3	gamma2	0	1	0.62328
