onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	n/a	n/a
14	3	alpha5	0	1	0.85255
20	3	gamma2	0	1	0.69996
24	3	beta5	0	1	1.3321
28	3	beta2	0	1	0.86754
32	3	alpha2	0	1	0.63676
40	3	alpha1	0	1	0.56425
44	3	beta1	0	1	0.97276
50	3	gamma5	0	1	0.53207
56	3	gamma1	0	1	0.90029
60	3	beta3	0	1	0.86092
68	3	alpha4	0	1	0.71651
74	3	alpha4	1	0	1.1569
80	3	gamma3	0	1	0.60538
88	3	alpha3	0	1	0.58928
96	3	beta4	0	1	0.57322
102	3	alpha1	0	1	0.60563
108	3	gamma3	0	1	0.65351
114	3	gamma1	0	1	0.74924
118	3	beta1	0	1	0.70133
122	3	beta2	0	1	0.8054
128	3	alpha2	0	1	0.63754
132	3	alpha5	0	1	0.66266
138	3	alpha4	0	1	0.41398
146	3	gamma5	0	1	0.65345
150	3	alpha3	0	1	1.1499
158	3	alpha3	1	0	0.99039
164	3	beta3	0	1	0.91803
172	3	beta4	0	1	0.67793
176	3	beta5	0	0	1.3663
184	3	gamma4	0	1	0.45446
190	3	gamma2	0	1	0.63822
196	3	gamma2	1	1	0.93439
202	3	beta5	0	1	0.71837
206	3	gamma4	0	1	0.66272
212	3	gamma1	0	1	0.61495
216	3	gamma3	0	1	0.78275
220	3	beta4	0	1	0.58274
226	3	alpha5	0	1	0.43867
232	3	alpha2	0	1	0.6153
236	3	alpha3	0	1	0.59117
240	3	beta3	0	1	0.62276
248	3	alpha1	0	1	0.87931
252	3	beta2	0	1	0.67156
258	3	alpha4	0	1	0.6071
264	3	beta1	0	1	0.84752
272	3	beta1	1	1	1.6392
278	3	gamma2	0	1	0.44792
284	3	gamma5	0	1	0.56788
288	3	alpha3	0	1	0.85607
296	3	beta4	0	1	0.63997
304	3	alpha2	0	1	0.93559
312	3	alpha5	0	1	0.87208
316	3	gamma2	0	1	1.7601
320	3	beta3	0	1	0.9118
326	3	gamma5	0	1	0.64032
330	3	alpha1	0	1	0.70446
336	3	gamma4	0	1	0.56851
342	3	beta2	0	1	0.68868
346	3	gamma3	0	1	0.79278
352	3	beta1	0	1	0.52848
360	3	beta5	0	1	1.0078
364	3	gamma1	0	1	0.84917
368	3	alpha4	0	1	0.95207
