onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	n/a	n/a
14	3	beta1	0	1	0.90161
22	3	gamma3	0	1	1.1499
26	3	beta2	0	1	1.3817
30	3	alpha3	0	1	1.3742
38	3	alpha2	0	1	1.5261
42	3	beta5	0	1	1.6782
46	3	gamma2	0	1	1.5345
50	3	beta4	0	1	1.5188
58	3	beta4	1	1	2.1182
62	3	gamma1	0	1	1.2863
70	3	gamma5	0	1	2.1107
74	3	gamma4	0	1	1.1909
80	3	alpha5	0	1	1.1666
84	3	alpha1	0	1	1.2147
90	3	beta3	0	1	1.1271
94	3	gamma5	0	1	1.1028
100	3	beta3	0	1	1.2868
106	3	alpha4	0	1	1.3431
112	3	beta5	0	1	1.3271
120	3	beta1	0	1	2.1029
126	3	beta4	0	0	1.6314
130	3	alpha1	0	1	1.4391
136	3	alpha5	0	1	1.9674
140	3	gamma3	0	1	0.9037
144	3	gamma1	0	1	1.2954
152	3	alpha3	0	1	0.95935
156	3	gamma2	0	1	1.3439
160	3	alpha2	0	1	1.128
168	3	gamma4	0	1	1.704
174	3	beta2	0	1	1.1758
180	3	beta5	0	1	1.2238
186	3	beta4	0	1	1.8718
192	3	alpha5	0	1	0.94416
196	3	gamma5	0	1	1.192
202	3	gamma2	0	1	1.712
206	3	alpha2	0	1	1.5606
210	3	alpha4	0	1	1.1443
214	3	gamma3	0	1	1.2476
220	3	gamma1	0	1	1.3041
226	3	alpha3	0	1	1.1523
232	3	alpha3	1	1	1.2486
238	3	beta2	0	1	1.2964
242	3	alpha1	0	1	1.8238
250	3	beta1	0	1	1.6247
258	3	beta3	0	1	2.2804
266	3	gamma4	0	1	0.98462
272	3	gamma5	0	1	1.2808
280	3	alpha2	0	1	1.4804
286	3	beta4	0	1	1.5123
290	3	gamma4	0	1	1.3771
296	3	alpha1	0	1	1.5046
300	3	beta3	0	1	1.0247
308	3	beta3	1	1	1.6018
314	3	alpha5	0	1	1.1059
320	3	alpha5	1	1	1.2486
328	3	beta1	0	1	1.736
334	3	alpha3	0	1	1.2247
338	3	beta2	0	1	1.6262
344	3	beta5	0	1	1.2021
348	3	gamma3	0	1	1.6662
356	3	alpha4	0	1	1.3622
360	3	gamma2	0	1	1.634
366	3	gamma1	0	1	1.3995
