onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha5	0	1	0.66213
16	3	alpha1	0	1	1.382
24	3	gamma2	0	1	1.0861
32	3	gamma3	0	1	0.86288
36	3	beta1	0	1	1.3019
40	3	beta4	0	1	0.80651
44	3	gamma5	0	1	1.1342
52	3	alpha2	0	1	0.99819
56	3	alpha3	0	1	0.88665
62	3	beta3	0	1	0.99918
66	3	gamma1	0	1	0.81456
72	3	beta2	0	1	0.94238
78	3	gamma4	0	1	1.1424
82	3	alpha4	0	1	1.2065
88	3	beta5	0	1	1.2709
94	3	alpha4	0	1	0.72739
98	3	alpha4	1	1	1.0868
104	3	gamma2	0	1	1.047
110	3	gamma1	0	1	1.0721
118	3	beta2	0	1	1.3121
122	3	gamma5	0	1	1.1675
128	3	alpha3	0	1	0.87954
132	3	alpha2	0	1	1.0311
138	3	beta4	0	1	0.98416
144	3	gamma4	0	1	0.72037
150	3	beta3	0	1	1.0879
154	3	alpha1	0	1	0.99603
158	3	gamma3	0	1	0.7675
162	3	alpha5	0	1	0.9518
168	3	beta5	0	1	0.99215
174	3	beta5	1	1	1.0556
178	3	beta1	0	1	1.3279
184	3	beta5	0	1	1.6397
190	3	gamma5	0	1	1.0483
194	3	beta4	0	1	1.2641
198	3	gamma3	0	1	0.95219
206	3	beta3	0	1	1.122
212	3	beta3	1	1	1.1281
220	3	beta1	0	1	1.0805
224	3	alpha1	0	1	1.2567
230	3	gamma4	0	1	0.92102
238	3	alpha2	0	1	1.0808
242	3	alpha2	1	1	2.0245
246	3	alpha3	0	1	0.86496
254	3	alpha5	0	1	1.3692
258	3	gamma1	0	1	1.8732
262	3	beta2	0	1	1.3048
268	3	gamma2	0	1	1.0809
274	3	alpha4	0	1	1.0891
280	3	gamma2	0	1	1.0413
288	3	gamma3	0	1	1.0093
294	3	alpha3	0	1	0.84982
300	3	alpha2	0	1	1.5852
306	3	beta4	0	1	0.96944
310	3	gamma1	0	1	1.1695
318	3	beta5	0	1	0.82602
322	3	beta1	0	1	0.962
328	3	gamma5	0	1	1.0271
332	3	alpha4	0	1	1.3859
340	3	alpha1	0	1	1.3939
344	3	gamma4	0	1	0.89834
352	3	beta3	0	1	0.88235
360	3	alpha5	0	1	0.93058
364	3	beta2	0	1	1.1864
