onset	duration	item	repeat	accuracy	reaction_time
10	3	beta3	0	1	0.91815
18	3	beta1	0	1	1.35
26	3	beta4	0	1	1.7578
32	3	gamma1	0	1	1.8299
40	3	alpha4	0	1	0.99046
46	3	alpha2	0	1	1.0222
52	3	alpha1	0	1	1.2222
58	3	gamma3	0	1	0.9347
64	3	beta5	0	1	1.1025
72	3	beta2	0	1	1.0549
76	3	alpha5	0	1	1.0549
82	3	alpha3	0	1	1.0548
86	3	gamma2	0	1	1.4391
94	3	gamma4	0	1	1.1992
98	3	gamma5	0	1	1.2549
104	3	beta4	0	1	0.97447
110	3	beta3	0	1	1.2553
116	3	beta1	0	1	1.5035
124	3	gamma1	0	1	1.7192
128	3	gamma2	0	1	1.1429
134	3	alpha5	0	1	0.9837
140	3	gamma4	0	1	1.8312
144	3	alpha2	0	1	1.1669
150	3	alpha1	0	1	1.3268
158	3	alpha3	0	1	1.5121
166	3	gamma5	0	1	1.1357
174	3	gamma3	0	1	1.0562
180	3	alpha4	0	1	1.5678
184	3	beta5	0	1	1.3436
190	3	beta2	0	1	1.6645
198	3	beta2	1	0	1.5595
202	3	beta5	0	1	0.9996
206	3	alpha5	0	1	0.98397
212	3	beta3	0	1	0.91974
218	3	gamma1	0	1	1.5447
222	3	alpha1	0	1	0.86385
226	3	alpha2	0	1	0.99198
232	3	alpha3	0	1	1.4721
240	3	gamma2	0	1	2.304
246	3	gamma2	1	1	1.4962
250	3	beta2	0	1	1.0405
254	3	beta1	0	1	1.0644
258	3	gamma4	0	1	1.5446
262	3	gamma5	0	1	1.3124
266	3	gamma5	1	1	1.1288
272	3	beta4	0	1	1.137
276	3	gamma3	0	1	0.96889
284	3	alpha4	0	1	1.1212
290	3	gamma3	0	1	1.089
294	3	gamma2	0	1	1.0169
302	3	gamma5	0	1	1.2972
306	3	gamma5	1	1	1.0331
310	3	alpha2	0	1	0.80889
314	3	beta2	0	1	1.4253
318	3	beta1	0	1	0.91295
326	3	gamma1	0	1	0.953
332	3	alpha3	0	1	0.97762
336	3	beta3	0	1	0.87348
340	3	alpha5	0	1	0.95319
346	3	gamma4	0	1	1.0898
352	3	beta5	0	1	1.0418
358	3	alpha4	0	1	1.3698
362	3	beta4	0	1	1.0174
368	3	alpha1	0	1	1.6579
