onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	n/a	n/a
14	3	gamma4	0	0	1.2338
18	3	alpha2	0	1	1.5695
24	3	gamma3	0	1	1.0245
30	3	beta5	0	1	0.80117
36	3	beta5	1	1	1.1526
44	3	alpha3	0	1	2.0487
48	3	beta2	0	1	1.5692
52	3	beta1	0	1	2.2409
60	3	beta3	0	0	1.6969
66	3	alpha1	0	1	1.2169
72	3	gamma2	0	1	1.6093
76	3	gamma5	0	1	1.3691
82	3	gamma5	1	1	2.1051
88	3	alpha5	0	1	1.2504
94	3	alpha4	0	1	1.4095
98	3	gamma1	0	1	2.1299
104	3	gamma3	0	1	2.4335
112	3	gamma1	0	1	1.0019
118	3	alpha2	0	1	1.3377
124	3	alpha1	0	1	1.0423
130	3	gamma5	0	1	1.386
134	3	beta5	0	1	1.3383
142	3	gamma2	0	1	1.3219
146	3	beta3	0	1	1.1942
154	3	alpha5	0	1	1.5785
158	3	beta4	0	1	1.2022
162	3	alpha4	0	1	1.6107
166	3	beta1	0	1	1.3223
172	3	beta2	0	1	1.7708
178	3	alpha3	0	1	1.7147
182	3	gamma4	0	1	2.2828
188	3	gamma5	0	1	1.3866
194	3	alpha5	0	1	1.1388
200	3	gamma4	0	1	1.6117
206	3	alpha3	0	1	1.3153
210	3	alpha2	0	1	1.3228
216	3	beta1	0	1	1.6672
224	3	beta5	0	1	1.8034
232	3	alpha4	0	1	2.0517
238	3	alpha1	0	0	1.2596
244	3	alpha1	1	1	1.8678
248	3	gamma2	0	1	2.1079
252	3	gamma1	0	1	1.4599
260	3	gamma3	0	1	1.236
268	3	beta2	0	1	1.9476
272	3	beta3	0	1	1.9799
276	3	beta4	0	1	2.6519
280	3	alpha3	0	1	1.4357
288	3	gamma1	0	1	1.7481
292	3	beta1	0	1	1.7961
296	3	beta2	0	1	2.0121
302	3	beta3	0	1	2.1321
308	3	gamma4	0	1	1.2285
316	3	gamma4	1	1	1.8202
320	3	alpha4	0	1	1.3725
328	3	gamma5	0	1	1.9566
332	3	alpha5	0	1	2.0448
336	3	gamma3	0	1	1.1008
340	3	beta4	0	1	1.5247
346	3	gamma2	0	1	1.614
354	3	beta5	0	1	1.3247
360	3	alpha2	0	1	1.1569
368	3	alpha1	0	1	1.7731
