onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	1	1.0303
14	3	gamma4	0	1	0.75086
18	3	alpha2	0	1	0.82247
24	3	gamma3	0	1	0.79881
30	3	beta5	0	1	0.73471
36	3	beta5	1	1	0.95054
44	3	alpha3	0	1	0.73498
48	3	beta2	0	1	0.87921
52	3	beta1	0	1	2.3188
60	3	beta3	0	1	1.007
66	3	alpha1	0	1	0.83131
72	3	gamma2	0	1	0.88699
76	3	gamma5	0	1	0.93517
82	3	gamma5	1	0	0.75155
88	3	alpha5	0	1	0.94337
94	3	alpha4	0	1	1.0501
98	3	gamma1	0	1	0.8157
104	3	gamma3	0	1	0.81561
112	3	gamma1	0	1	0.93603
118	3	alpha2	0	1	0.95204
124	3	alpha1	0	1	1.1599
130	3	gamma5	0	1	1.0882
134	3	beta5	0	1	1.0078
142	3	gamma2	0	1	1.2003
146	3	beta3	0	1	0.78356
154	3	alpha5	0	1	1.2563
158	3	beta4	0	1	0.95132
162	3	alpha4	0	1	0.8004
166	3	beta1	0	1	0.66472
172	3	beta2	0	1	0.71218
178	3	alpha3	0	1	0.82364
182	3	gamma4	0	1	0.84013
188	3	gamma5	0	1	1.2641
194	3	alpha5	0	1	0.78397
200	3	gamma4	0	1	0.79197
206	3	alpha3	0	1	0.65626
210	3	alpha2	0	1	0.82464
216	3	beta1	0	1	1.1043
224	3	beta5	0	1	0.91275
232	3	alpha4	0	1	0.84079
238	3	alpha1	0	1	0.81667
244	3	alpha1	1	1	1.2966
248	3	gamma2	0	1	0.82455
252	3	gamma1	0	1	0.99294
260	3	gamma3	0	1	1.0808
268	3	beta2	0	1	1.4012
272	3	beta3	0	1	0.97746
276	3	beta4	0	1	0.85705
280	3	alpha3	0	1	0.86515
288	3	gamma1	0	1	1.1452
292	3	beta1	0	1	1.2412
296	3	beta2	0	1	0.85758
302	3	beta3	0	1	1.0413
308	3	gamma4	0	1	0.91378
316	3	gamma4	1	0	0.68947
320	3	alpha4	0	1	0.83381
328	3	gamma5	0	1	1.3858
332	3	alpha5	0	1	1.0903
336	3	gamma3	0	1	0.97021
340	3	beta4	0	1	1.0421
346	3	gamma2	0	1	1.3461
354	3	beta5	0	1	0.81815
360	3	alpha2	0	1	1.3542
368	3	alpha1	0	1	1.2982
