onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	n/a	n/a
16	3	beta5	0	1	1.1119
24	3	gamma4	0	1	1.3515
30	3	gamma4	1	1	1.047
36	3	beta3	0	1	1.4155
40	3	alpha4	0	1	1.4797
44	3	beta4	0	1	0.99136
50	3	alpha1	0	1	1.0874
56	3	alpha5	0	0	1.0632
62	3	gamma5	0	1	1.1112
70	3	gamma3	0	1	1.7995
74	3	beta1	0	1	1.0077
80	3	alpha2	0	1	1.264
88	3	beta2	0	1	0.98362
92	3	gamma2	0	1	0.96781
98	3	alpha3	0	1	0.91237
102	3	gamma3	0	1	1.0964
106	3	beta1	0	1	1.1842
110	3	gamma4	0	1	0.75992
116	3	alpha2	0	1	1.0483
122	3	gamma1	0	1	1.2958
126	3	beta4	0	1	1.0483
132	3	alpha5	0	1	0.97565
138	3	alpha5	1	1	1.2957
144	3	beta5	0	1	0.94424
150	3	beta3	0	1	1.4321
154	3	alpha3	0	1	1.3844
160	3	alpha1	0	0	1.528
166	3	alpha4	0	1	1.1125
174	3	gamma2	0	1	1.0964
182	3	beta2	0	1	1.0403
190	3	gamma5	0	1	1.0085
194	3	alpha5	0	1	1.0808
198	3	gamma3	0	1	0.82503
206	3	beta5	0	1	0.84893
214	3	beta4	0	0	1.105
220	3	gamma5	0	1	0.88926
224	3	alpha4	0	1	0.92105
232	3	beta1	0	1	0.77706
236	3	beta1	1	1	0.86506
244	3	alpha1	0	1	0.95342
250	3	beta3	0	1	0.91358
254	3	beta3	1	1	0.89757
262	3	gamma4	0	1	0.90561
268	3	alpha3	0	1	0.80987
272	3	alpha2	0	0	0.9218
278	3	gamma2	0	1	0.80994
282	3	beta2	0	1	0.9138
286	3	gamma1	0	1	0.97819
290	3	beta1	0	1	0.96985
294	3	beta3	0	0	1.5142
302	3	beta5	0	1	1.0423
308	3	gamma3	0	1	0.89022
314	3	alpha4	0	1	0.85044
318	3	alpha3	0	1	1.2902
324	3	beta4	0	1	0.89438
330	3	beta2	0	1	0.85843
338	3	gamma4	0	1	0.92241
344	3	gamma1	0	1	1.0264
348	3	alpha5	0	1	0.98663
352	3	alpha1	0	0	0.93859
356	3	gamma2	0	1	0.83476
360	3	alpha2	0	1	1.0591
364	3	gamma5	0	1	0.79488
