onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	n/a	n/a
16	3	beta5	0	1	0.66406
24	3	gamma4	0	1	0.62424
30	3	gamma4	1	1	1.1207
36	3	beta3	0	1	0.63256
40	3	alpha4	0	1	0.69667
44	3	beta4	0	1	0.7046
50	3	alpha1	0	1	0.78467
56	3	alpha5	0	1	0.83318
62	3	gamma5	0	1	0.72901
70	3	gamma3	0	1	0.75294
74	3	beta1	0	1	0.78532
80	3	alpha2	0	1	0.63181
88	3	beta2	0	1	0.94456
92	3	gamma2	0	1	0.71349
98	3	alpha3	0	1	0.72008
102	3	gamma3	0	1	0.76943
106	3	beta1	0	1	0.78544
110	3	gamma4	0	1	0.85775
116	3	alpha2	0	1	0.78589
122	3	gamma1	0	1	0.72883
126	3	beta4	0	1	0.79368
132	3	alpha5	0	1	0.6007
138	3	alpha5	1	0	0.72144
144	3	beta5	0	1	0.6649
150	3	beta3	0	1	0.7531
154	3	alpha3	0	1	0.77846
160	3	alpha1	0	1	0.76892
166	3	alpha4	0	0	0.95237
174	3	gamma2	0	1	0.69636
182	3	beta2	0	1	0.7208
190	3	gamma5	0	1	0.62421
194	3	alpha5	0	1	0.65038
198	3	gamma3	0	1	0.64259
206	3	beta5	0	1	0.68033
214	3	beta4	0	1	0.71233
220	3	gamma5	0	1	0.72869
224	3	alpha4	0	1	0.63532
232	3	beta1	0	1	0.49638
236	3	beta1	1	1	1.1873
244	3	alpha1	0	1	0.63169
250	3	beta3	0	1	0.70472
254	3	beta3	1	1	0.93178
262	3	gamma4	0	1	0.62481
268	3	alpha3	0	1	0.70468
272	3	alpha2	0	1	0.85998
278	3	gamma2	0	1	0.5932
282	3	beta2	0	1	0.74788
286	3	gamma1	0	1	0.71599
290	3	beta1	0	1	0.71579
294	3	beta3	0	1	0.708
302	3	beta5	0	1	0.66336
308	3	gamma3	0	1	0.64034
314	3	alpha4	0	1	0.57649
318	3	alpha3	0	1	0.68813
324	3	beta4	0	1	0.70443
330	3	beta2	0	1	0.72848
338	3	gamma4	0	1	0.9839
344	3	gamma1	0	1	0.70856
348	3	alpha5	0	1	0.59695
352	3	alpha1	0	0	1.0609
356	3	gamma2	0	1	0.61306
360	3	alpha2	0	1	0.62864
364	3	gamma5	0	1	0.76477
