onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	n/a	n/a
16	3	beta3	0	1	0.83252
20	3	alpha2	0	1	0.72841
24	3	alpha4	0	1	0.93672
28	3	gamma5	0	1	0.75192
34	3	alpha5	0	1	0.72691
38	3	beta2	0	1	0.79272
44	3	alpha3	0	1	0.82475
48	3	beta5	0	1	0.95245
52	3	beta1	0	1	1.1447
58	3	gamma3	0	1	0.87276
62	3	gamma3	1	1	1.233
66	3	alpha1	0	1	0.71268
74	3	gamma1	0	1	1.2167
82	3	gamma2	0	1	0.9291
90	3	gamma2	1	1	0.90518
96	3	gamma4	0	1	1.2006
100	3	beta4	0	1	0.81719
108	3	gamma5	0	1	0.78552
114	3	gamma3	0	1	0.74463
118	3	beta2	0	1	0.76973
126	3	beta5	0	1	1.0727
134	3	alpha4	0	1	0.72676
138	3	alpha2	0	1	0.92939
146	3	gamma2	0	1	0.67935
154	3	beta1	0	1	0.71979
160	3	beta3	0	1	0.79878
166	3	alpha3	0	1	0.92792
170	3	gamma4	0	1	0.79962
174	3	alpha1	0	1	0.59429
180	3	alpha5	0	1	0.6424
184	3	gamma1	0	1	0.69848
190	3	alpha2	0	1	0.72289
196	3	alpha3	0	1	0.81549
202	3	beta1	0	1	0.80681
208	3	gamma5	0	1	0.79477
214	3	alpha5	0	1	0.57582
222	3	gamma2	0	1	0.73623
230	3	alpha4	0	1	0.7196
234	3	gamma3	0	1	0.73924
238	3	beta5	0	1	0.69933
242	3	gamma4	0	1	0.58715
248	3	gamma1	0	1	1.0191
254	3	beta3	0	1	0.68697
262	3	beta3	1	0	1.2547
268	3	beta2	0	1	1.0959
276	3	beta4	0	1	1.1758
280	3	alpha1	0	1	0.74804
286	3	alpha4	0	1	1.0437
290	3	alpha4	1	1	1.5513
296	3	alpha2	0	1	0.66002
300	3	alpha3	0	1	0.91574
306	3	gamma3	0	1	0.79576
310	3	beta5	0	1	0.84438
316	3	gamma2	0	1	0.87589
320	3	beta4	0	1	1.4845
326	3	beta2	0	1	0.68437
332	3	gamma5	0	1	0.80457
336	3	gamma4	0	0	0.93277
342	3	beta1	0	1	0.73253
346	3	gamma1	0	1	0.78089
354	3	alpha1	0	1	0.7164
360	3	alpha5	0	1	1.2209
368	3	beta3	0	1	0.79719
