onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	1	0.75942
18	3	alpha3	0	1	1.1436
24	3	beta4	0	1	0.9118
28	3	alpha5	0	1	0.75129
36	3	alpha2	0	1	1.1193
42	3	gamma1	0	1	0.82379
48	3	beta2	0	1	0.92785
52	3	gamma2	0	1	0.84774
56	3	alpha1	0	1	0.83184
62	3	gamma5	0	1	0.79155
66	3	gamma4	0	1	0.7997
74	3	beta1	0	1	0.79204
80	3	alpha4	0	1	0.82438
86	3	alpha4	1	1	1.3284
92	3	gamma3	0	1	0.88735
96	3	beta3	0	1	1.3194
100	3	alpha4	0	1	1.0955
104	3	beta2	0	1	0.81614
112	3	gamma1	0	1	0.72026
116	3	beta1	0	1	1.248
124	3	beta4	0	1	1.248
128	3	beta4	1	1	1.0004
134	3	alpha5	0	1	0.8639
138	3	gamma3	0	1	0.89604
146	3	gamma3	1	1	1.528
154	3	gamma4	0	1	0.99225
162	3	gamma5	0	1	0.82433
166	3	alpha2	0	1	0.72042
172	3	alpha3	0	1	1.1765
176	3	alpha1	0	1	0.93676
180	3	beta5	0	1	1.0811
188	3	gamma2	0	1	0.72861
194	3	beta3	0	1	1.2647
200	3	gamma4	0	1	1.3208
204	3	beta5	0	1	1.313
208	3	beta4	0	1	1.177
212	3	gamma1	0	1	0.79338
218	3	gamma3	0	1	0.92162
224	3	gamma2	0	1	1.0894
230	3	beta2	0	1	0.91329
234	3	gamma5	0	1	1.0095
242	3	alpha3	0	1	0.76966
248	3	alpha4	0	1	0.96175
254	3	alpha5	0	1	1.2497
258	3	beta3	0	1	0.97012
264	3	alpha1	0	1	1.1457
268	3	beta1	0	1	1.4899
274	3	alpha2	0	1	1.1142
280	3	beta1	0	1	0.91391
288	3	alpha4	0	1	1.274
294	3	gamma3	0	1	0.91405
300	3	gamma2	0	1	1.1543
308	3	gamma4	0	1	1.0906
314	3	beta5	0	1	0.85092
320	3	gamma1	0	1	0.92273
324	3	alpha2	0	1	0.91483
328	3	beta3	0	1	0.94652
332	3	beta2	0	1	0.79486
340	3	gamma5	0	1	0.69107
346	3	alpha1	0	1	0.63467
350	3	alpha1	1	0	0.79498
358	3	alpha5	0	1	0.66721
362	3	alpha3	0	1	0.73923
368	3	beta4	0	1	0.66759
