onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	1	1.0566
14	3	gamma2	0	1	0.68863
22	3	gamma1	0	1	1.0093
28	3	alpha5	0	1	0.96121
32	3	alpha4	0	1	1.0088
36	3	gamma4	0	1	0.65726
44	3	gamma3	0	1	0.69704
48	3	gamma5	0	1	0.76946
54	3	beta5	0	1	0.64142
58	3	beta1	0	1	0.5932
62	3	beta4	0	1	0.56166
70	3	alpha2	0	1	0.68142
76	3	alpha3	0	1	0.54902
82	3	beta3	0	1	0.63363
88	3	beta3	1	1	1.1535
96	3	alpha1	0	1	0.83913
100	3	beta2	0	1	0.83891
108	3	alpha4	0	1	0.60215
116	3	gamma1	0	1	0.75868
122	3	alpha1	0	1	0.69862
130	3	gamma2	0	1	1.5302
138	3	alpha5	0	1	0.72235
142	3	gamma3	0	1	0.85827
148	3	alpha2	0	1	1.2904
152	3	gamma4	0	1	0.79464
156	3	alpha3	0	1	0.86692
160	3	beta5	0	1	0.76259
166	3	gamma5	0	1	0.70707
170	3	beta4	0	1	1.0108
174	3	beta3	0	1	1.5067
180	3	beta1	0	1	1.203
186	3	gamma3	0	1	0.81881
192	3	gamma5	0	1	0.81149
198	3	alpha5	0	1	0.85151
206	3	alpha1	0	1	1.9233
214	3	beta2	0	1	0.83582
220	3	beta4	0	0	1.4197
228	3	gamma2	0	1	0.90409
236	3	beta5	0	1	0.97166
242	3	alpha2	0	1	0.78779
246	3	gamma4	0	1	0.84418
254	3	alpha3	0	1	0.77981
258	3	alpha4	0	1	0.82816
264	3	beta1	0	1	0.86373
270	3	beta3	0	1	0.71655
278	3	gamma1	0	1	0.63618
282	3	gamma2	0	1	1.3563
286	3	beta5	0	1	0.75617
290	3	beta5	1	0	0.91685
294	3	beta3	0	1	0.85226
300	3	alpha1	0	1	0.69235
306	3	gamma4	0	1	0.69266
310	3	gamma4	1	1	1.4131
316	3	beta1	0	1	0.65207
320	3	alpha4	0	1	0.74881
326	3	beta4	0	1	0.67663
332	3	alpha5	0	1	0.829
336	3	gamma1	0	1	0.63686
340	3	gamma3	0	1	0.96493
346	3	gamma5	0	1	1.0043
352	3	alpha3	0	1	0.71725
358	3	beta2	0	1	1.0769
362	3	alpha2	0	1	0.83763
366	3	alpha2	1	0	0.92539
