onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	2.7268
14	3	alpha3	0	0	0.96673
20	3	gamma3	0	1	0.9428
26	3	alpha1	0	1	0.92731
32	3	alpha2	0	1	1.1434
36	3	beta5	0	1	1.0595
40	3	beta3	0	1	0.87911
44	3	beta3	1	1	1.1913
52	3	gamma1	0	1	0.74
58	3	gamma5	0	0	1.0445
64	3	beta1	0	1	0.77966
68	3	gamma4	0	1	0.85552
76	3	gamma2	0	1	0.85209
82	3	alpha5	0	1	0.73093
88	3	beta2	0	1	0.71649
92	3	beta4	0	1	0.64771
96	3	gamma2	0	1	0.6081
100	3	beta1	0	1	0.51174
108	3	alpha4	0	1	0.66398
116	3	alpha1	0	1	0.79537
120	3	beta4	0	1	0.78428
126	3	gamma5	0	1	0.89526
130	3	alpha2	0	1	0.64357
138	3	alpha5	0	1	0.75946
142	3	gamma4	0	1	0.78452
148	3	beta5	0	1	1.1529
156	3	alpha3	0	1	0.80767
160	3	beta3	0	1	0.88888
168	3	gamma3	0	1	0.71089
176	3	gamma1	0	1	0.90386
182	3	beta2	0	1	0.72756
188	3	gamma1	0	1	0.89706
192	3	beta3	0	1	0.72896
198	3	gamma5	0	1	0.83287
204	3	alpha4	0	1	0.62555
212	3	beta4	0	1	0.79167
218	3	beta4	1	1	1.2898
224	3	alpha5	0	1	0.65562
228	3	alpha5	1	1	1.0236
234	3	gamma3	0	1	0.63137
238	3	alpha1	0	1	0.84147
244	3	gamma2	0	1	0.67967
250	3	gamma4	0	1	1.1678
256	3	beta5	0	1	0.63153
262	3	alpha2	0	1	0.63402
270	3	beta1	0	1	0.63919
278	3	beta2	0	1	0.79155
282	3	alpha3	0	1	0.7445
286	3	alpha5	0	1	0.78429
290	3	gamma5	0	1	0.71914
298	3	alpha2	0	1	0.68252
304	3	beta3	0	1	0.71481
310	3	beta2	0	1	0.86381
316	3	alpha3	0	1	0.84023
320	3	gamma4	0	1	0.97877
328	3	alpha1	0	1	0.74698
332	3	alpha1	1	1	1.2672
336	3	gamma1	0	1	0.63537
340	3	gamma2	0	0	1.0636
346	3	beta4	0	1	0.61098
350	3	gamma3	0	1	0.65128
354	3	beta5	0	1	0.67534
362	3	alpha4	0	1	0.68876
366	3	beta1	0	1	0.73682
